stkcd,year,ind,grev,lev,roa,roegrate,peratio,soe,saction,lnassets,loss,ndts,complex
000948,2011,I65,0.19273,0.401474,0.049178,0.00345,15.045785,1,0,21.50563933765564,1,0.020597593053383514,0.35876222877056374
000948,2012,I65,-0.312507,0.405813,0.002783,-0.00495,242.172631,1,1,21.50795206461074,1,0.020099438284229935,0.3461280341189265
000948,2013,I65,0.180462,0.45188,0.001803,0.080537,443.223412,1,6,21.6661103003566,1,0.017547422973146206,0.3121447545793638
000948,2014,I65,-0.151872,0.456446,0.003746,0.006723,344.31658,1,4,21.681176204948155,1,0.01684217909352423,0.31417169691864777
000948,2015,I65,0.169128,0.450751,0.00745,0.011011,321.378085,1,1,21.681705290017636,1,0.014772281172347879,0.30214754598415783
000948,2016,I65,0.00926,0.44657,0.008564,0.01407,194.83636,1,4,21.688093619054605,1,0.011291779607948475,0.285905185962378
000949,2002,C28,0.099099,0.340416,0.051658,0.049494,31.888056,1,3,21.190267516722233,1,0.033867165709856074,0.1166371683804172
000949,2003,C28,0.339607,0.418361,0.103229,0.186346,18.087931,1,3,21.486905303043343,1,0.041238957032983074,0.1174276363699298
000949,2004,C28,0.299726,0.589649,0.041925,0.050398,20.286146,1,4,21.884909529120645,1,0.03680677977246869,0.1331613567573278
000949,2005,C28,0.033249,0.613085,0.002515,-0.025852,132.12364,1,2,21.91752676540753,1,0.0420659751832306,0.1393549402123649
000949,2006,C28,0.428453,0.571178,0.023445,0.061406,27.45631,1,1,21.87428427786266,1,0.05854387139550459,0.12818528942789167
000949,2007,C28,0.272832,0.55542,0.076581,0.194151,27.015235,1,1,22.015631562090665,1,0.05036870370015073,0.1884423270916151
000949,2008,C28,-0.223739,0.614052,-0.081141,-0.182774,-4.98775,1,0,21.955217340857487,0,0.05768739530155313,0.13011517291025168
000949,2009,C28,0.188269,0.630342,0.02738,0.075295,42.135507,1,1,22.07093878959409,1,0.05147383826409993,0.1499227654738858
000949,2010,C28,0.467777,0.580213,0.035237,0.31717,26.525152,1,1,22.219253657151985,1,0.047369685637814817,0.18555938586951395
000949,2011,C28,0.11467,0.612815,0.001341,-0.017126,431.953219,1,0,22.282824684393713,1,0.046530836022465494,0.23424889211244193
000949,2012,C28,-0.140578,0.615029,-0.030457,-0.075886,-16.553333,1,1,22.20963966671056,0,0.0539581858392131,0.23269373729489812
000949,2013,C28,-0.041401,0.59784,0.006947,0.017814,78.220435,1,6,22.183613882210743,1,0.059460121553655154,0.25059375367747305
000949,2014,C28,-0.131107,0.460909,0.020638,0.390612,50.251443,1,4,22.22032520822356,1,0.05738471744589791,0.22245465082752744
000949,2015,C28,0.079363,0.494523,0.02926,0.044578,39.468285,1,1,22.328318844119764,1,0.055292180165514376,0.21328579362725777
000949,2016,C28,0.199627,0.372869,0.021518,0.419874,67.998931,1,4,22.463234974775713,1,0.05184789897403322,0.15394646319999875
000951,2002,C36,-0.374455,0.76741,-0.154215,-0.434875,-6.685505,1,3,20.979194441523852,0,0.008066844872626306,0.3520758573847732
000951,2003,C36,-0.171124,0.857675,-0.057467,-0.305689,-30.27424,1,3,21.105525828892638,0,0.024100049379463567,0.7620820043883968
000951,2004,C36,29.857829,0.923631,0.0529,0.87056,15.699853,1,4,22.35429509028797,1,0.002316858254327933,0.26210656607871413
000951,2005,C36,-0.153111,0.899354,0.028704,0.389524,14.583664,1,2,22.407222518374226,1,0.002767385430274478,0.33968232471195553
000951,2006,C36,0.455437,0.78862,0.042719,2.012747,28.794918,1,1,22.768028827966745,1,0.009907610918814666,0.23040410086185206
000951,2007,C36,0.830555,0.734873,0.106939,0.559044,23.018363,1,1,22.98555269490092,1,0.011978375548144913,0.34639859365019865
000951,2008,C36,0.107218,0.752803,0.057833,0.144852,8.62198,1,0,23.190851596883764,1,0.011888633353954299,0.27188714520992363
000951,2009,C36,0.060828,0.803055,0.041474,0.085089,19.879799,1,1,23.499772822755617,1,0.011195773490564716,0.2643665739241027
000951,2010,C36,0.419596,0.797105,0.049007,0.263784,13.23716,1,1,23.704116344790712,1,0.015740206481386212,0.46079244691256854
000951,2011,C36,-0.098438,0.771638,0.029279,0.070423,9.17389,1,0,23.65392779273073,1,0.014626802362982414,0.3307979315247536
000951,2012,C36,-0.256692,0.693209,0.007163,-0.014541,46.251939,1,1,23.344047290923957,1,0.02079976357459172,0.3555767834328196
000951,2013,C36,0.10759,0.700972,0.034214,0.11666,9.509472,1,6,23.48001704052898,1,0.019186785634078607,0.3930526182127164
000951,2014,C36,0.11245,0.70553,0.035394,0.043974,15.106601,1,4,23.53841223735572,1,0.016480001432797358,0.3667049131512248
000951,2015,C36,-0.188649,0.69709,0.020669,0.045094,21.825173,1,1,23.55426148142965,1,0.014791130125266581,0.40212546858083625
000951,2016,C36,0.090651,0.731982,0.028873,0.059788,16.771708,1,4,23.734710806644422,1,0.01165058001500192,0.3921621383561593
000952,2002,C27,0.086296,0.381811,0.025121,0.041055,69.810605,1,3,20.524701338604192,1,0.02381204292078013,0.18941526191089203
000952,2003,C27,0.009579,0.402827,0.012869,0.021415,83.134469,1,3,20.580478506155448,1,0.026156773683576384,0.3304000331855635
000952,2004,C27,0.355367,0.426295,0.009153,0.010587,85.601066,1,4,20.631100458516602,1,0.02711528709415801,0.3001112953333624
000952,2005,C27,0.25019,0.3974,0.009547,0.016371,64.171388,1,2,20.598201675020288,1,0.032709333060356366,0.3148732145077461
000952,2006,C27,0.123938,0.391509,0.018781,-0.101697,54.816314,1,1,20.481225130684678,1,0.04021366256658872,0.22222234170898128
000952,2007,C27,1.045051,0.296266,0.220015,0.442515,41.690021,1,1,20.702195152637664,1,0.03600882920348585,0.16224512499789517
000952,2008,C27,-0.280689,0.327891,0.079493,0.177365,23.139809,1,0,20.91145280271514,1,0.03069622150992924,0.10993024955040875
000952,2009,C27,-0.21614,0.373459,0.029629,0.006944,97.372025,1,1,20.98857879052322,1,0.029044045679773457,0.0890643782752516
000952,2010,C27,0.078356,0.393713,0.007026,0.027474,302.768779,1,1,21.04854413310963,1,0.03813507491791466,0.10774225522277493
000952,2011,C27,-0.06207,0.426815,0.000552,0.028883,2153.360569,1,0,21.133161868664367,1,0.039050752482011994,0.17008057215217257
000952,2012,C27,-0.130506,0.511529,-0.067621,-0.119905,-14.63327,1,1,21.165366254185702,0,0.039970569219357384,0.14954722108784196
000952,2013,C27,0.235754,0.526338,-0.003189,-0.032901,-362.117857,1,6,21.16269755583609,0,0.043140955198949144,0.15105996289485188
000952,2014,C27,-0.002509,0.680596,-0.146504,-0.312354,-11.982692,1,4,21.182252459348618,0,0.043137851615118586,0.11460979973255511
000952,2015,C27,0.153332,0.682942,0.011498,0.01665,314.363381,1,1,21.206136874250372,1,0.03371628365379996,0.10884145229796846
000952,2016,C27,0.275483,0.596556,0.089299,0.282793,34.122655,1,4,21.214223948843262,1,0.044873498806670374,0.12666208181803038
000955,2002,C41,-0.060118,0.385022,0.010433,0.020255,191.308245,0,3,20.5021170326758,1,0.021939923311649037,0.2112349849051149
000955,2003,C41,0.511609,0.404939,0.00494,0.078538,261.225426,0,3,20.610645925296005,1,0.020581350868241106,0.3267020235237481
000955,2004,C41,-0.184605,0.515077,0.002088,-0.139977,485.937452,0,4,20.664524993442452,1,0.02125015944119319,0.271439480317133
000955,2005,C41,-0.026214,0.526979,0.001021,-0.05532,707.387362,0,2,20.63246558179643,1,0.022832163954920336,0.22741345240569294
000955,2006,C41,-0.096565,0.547206,0.000667,0.001442,1289.151552,0,1,20.677609002358782,1,0.0219095069557361,0.2091058816308407
000955,2007,C41,0.05389,0.54322,-0.070571,-0.14637,-28.782844,0,1,20.510587812585698,0,0.039888902427525345,0.12100757364695755
000955,2008,C41,0.058174,0.652388,-0.191323,-0.380037,-7.41566,0,0,20.305607460817573,0,0.03718800747604775,0.0945551711090089
000955,2009,C41,0.020971,0.638532,0.003981,0.011296,686.969966,0,1,20.27775132469942,1,0.05209889841751026,0.10419586955896581
000955,2010,C18,0.120478,0.59884,0.002499,0.006591,991.32744,0,1,20.180134187630877,1,0.05485314310620978,0.10181123258305665
000955,2011,C18,-0.017328,0.724441,-0.047177,-0.140031,-38.758526,0,0,20.404834290556792,0,0.04116043947917917,0.07644392825211284
000955,2012,C17,0.110377,0.30997,0.000661,2.648555,3069.894151,0,1,20.781232623964705,1,0.02810399222482112,0.053587652185122334
000955,2013,C17,-0.006578,0.331803,-0.051845,-0.079408,-32.855789,0,6,20.730645337332085,0,0.02822453671436221,0.0680627765290557
000955,2014,C17,0.149289,0.295926,0.004734,0.046583,531.217251,0,4,20.72387644548707,1,0.03299250447323027,0.08956565151788115
000955,2015,C17,0.166722,0.399094,-0.074789,-0.068812,-69.568372,0,1,20.811027947981373,0,0.03216986151613109,0.10068617679363967
000955,2016,C17,0.604773,0.368533,0.02444,0.141863,148.151182,0,4,20.89408122679333,1,0.031696383743633184,0.12092642213523337
000957,2002,C36,0.307556,0.471003,0.021223,0.038546,78.781087,1,3,20.592156815097052,1,0.012455562453268388,0.3549781657393584
000957,2003,C36,0.202661,0.559258,0.008667,0.01919,132.647342,1,3,20.793687331598488,1,0.01308362599085944,0.42518805539104676
000957,2004,C36,0.368303,0.643172,0.007465,-0.023922,84.243506,1,4,20.980679881575632,1,0.012206402310530603,0.43992496228004707
000957,2005,C36,0.221485,0.613257,0.007726,0.025767,58.111901,1,2,20.925615243221145,1,0.013551059413616411,0.4524598019405437
000957,2006,C36,0.179189,0.619427,0.004412,0.002623,115.472122,1,1,20.94431733023248,1,0.015003399452417705,0.4285101082140655
000957,2007,C36,0.392844,0.632723,0.020367,0.054487,67.281933,1,1,21.03293338269867,1,0.015467175918246527,0.4601384615619735
000957,2008,C36,0.216897,0.643084,0.019019,0.053973,31.337561,1,0,21.114116091122195,1,0.015077201798103656,0.4825582635866359
000957,2009,C36,-0.150685,0.600838,0.014272,0.037596,124.554932,1,1,21.03915585036551,1,0.016678767584816585,0.5095485832097473
000957,2010,C36,0.382131,0.640666,0.026215,0.074431,52.259106,1,1,21.216063190449322,1,0.013347462896468095,0.4581819974454001
000957,2011,C36,0.296852,0.723865,0.025687,0.065005,36.422249,1,0,21.542405040373886,1,0.009914580824237464,0.4846443552325388
000957,2012,C36,0.101736,0.745591,0.023041,0.100736,23.825571,1,1,21.720328593739154,1,0.008669168265787975,0.38462117198780743
000957,2013,C36,0.121437,0.754826,0.034446,0.157486,23.677477,1,6,21.903556570125435,1,0.007879351722632766,0.32645975302041647
000957,2014,C36,0.12288,0.746473,0.077134,0.342721,11.11655,1,4,22.16474967006181,1,0.007361213933745666,0.3439697168043102
000957,2015,C36,0.969551,0.696445,0.070375,0.999492,18.237207,1,1,22.677550699134684,1,0.007548077559959826,0.5496347204568115
000957,2016,C36,0.301268,0.680101,0.077341,0.206592,16.070619,1,4,22.812908414683903,1,0.007771419601103503,0.5314745509988187
000958,2002,D44,-0.099214,0.428318,0.040926,0.939688,36.301934,1,3,21.456879582629067,1,0.027958077700950212,0.07401476220374884
000958,2003,D44,0.245348,0.458861,0.033602,0.08082,29.957903,1,3,21.589505248968514,1,0.028842633579979265,0.12182345406114634
000958,2004,D44,0.272412,0.545707,0.005206,-0.005287,106.247738,1,4,21.75913856919139,1,0.03508369390655029,0.15609283116011488
000958,2005,D44,0.568962,0.620772,0.010821,0.008634,26.61107,1,2,21.948339464371124,1,0.031564218237428165,0.26884909972884014
000958,2006,D44,-0.013485,0.628571,0.005375,-0.102872,47.459361,1,1,21.860562211475795,1,0.0463322869805295,0.11431237765656029
000958,2007,D44,-0.035344,0.618128,0.003763,0.005324,307.684881,1,1,21.838146262317515,1,0.05001175828356884,0.06989858851174431
000958,2008,D44,-0.010452,0.709216,-0.112586,-0.285695,-2.763803,1,0,21.774203970375396,0,0.053612107001096365,0.10048086204909648
000958,2009,D44,0.125134,1.26241,-0.56048,-1.533659,-1.321803,1,1,21.24888184178062,0,0.1141773330247316,0.15417802711852582
000958,2010,D44,0.213255,1.268638,0.017787,-0.06485,52.646099,1,1,21.158375709297076,1,0.07736903305963502,0.1731187212885402
000958,2011,D44,-0.26921,1.492399,-0.190913,0.681266,-3.283122,1,0,21.07199723983668,0,0.04486469582881745,0.20087335859829494
000958,2012,D44,-0.11607,1.555939,-0.049203,0.098577,-13.756726,1,1,21.04464511864738,0,0.044586673356709586,0.19328046305629637
000958,2013,D44,-0.151196,0.696673,0.369981,-1.896218,3.42748,1,6,21.540921728572403,1,0.025889449420843966,0.059485515111890215
000958,2014,D44,0.068659,0.62072,0.077951,0.208833,31.069617,1,4,21.507112587492873,1,0.045815768957707906,0.08241603189467177
000958,2015,D44,2.292099,0.562373,0.083962,1.793262,31.709509,1,1,22.391230749101645,1,0.048506574886442964,0.08044808687912604
000958,2016,D44,-0.070135,0.512214,0.053644,0.114668,28.158291,1,4,22.39127759855241,1,0.051616155564376695,0.08889379304726971
000959,2002,C31,0.046936,0.485289,0.069354,0.02316,19.280747,1,3,23.027208740198745,1,0.04981190517555106,0.23289311035193874
000959,2003,C31,0.241993,0.528861,0.072377,0.183742,16.900911,1,3,23.28434142450183,1,0.03874585726042703,0.1572803065669341
000959,2004,C31,0.348757,0.540328,0.078841,0.053208,9.096052,1,4,23.360822240878903,1,0.04035364868939669,0.17519046785294434
000959,2005,C31,0.006817,0.59021,0.051714,-0.034643,7.549378,1,2,23.440431972837388,1,0.03146200507489515,0.1691623747638011
000959,2006,C31,0.043513,0.65089,0.027856,-0.047386,17.643834,1,1,23.5521458157581,1,0.02997920381751981,0.1595981579780335
000959,2007,C31,0.233943,0.559083,0.034585,0.359555,42.272786,1,1,23.62583398595631,1,0.02492280019232949,0.13305646837750928
000959,2008,C31,-0.102786,0.551507,0.01989,-0.028354,24.113988,1,0,23.580033012630317,1,0.029563700886754255,0.1357383022280176
000959,2009,C31,-0.070358,0.567252,0.016933,0.026013,58.636146,1,1,23.64144971626821,1,0.03205808385212935,0.1291695258227828
000959,2010,C31,0.224581,0.52114,0.012892,0.049257,NA,1,1,23.588280144021237,1,0.04271202375064044,0.10559469600175003
000959,2011,C31,-0.551477,0.519502,-0.011454,-0.057061,-40.781249,1,0,23.526111379103792,0,0.026382833639470107,0.11504801927309234
000959,2012,C31,-0.192794,0.516124,-0.03279,-0.015754,-15.258573,1,1,23.503225103740483,0,0.025114943998416427,0.0824508711556438
000959,2013,C31,-0.084446,0.52718,-0.021442,-0.043879,-17.787324,1,6,23.481468339991793,0,0.022749419511751676,0.07479512701411202
000959,2014,C31,1.592947,0.611595,-0.00045,2.205671,-768.550672,1,4,24.843055984122728,0,0.03406203816164772,0.07905192313767866
000959,2015,C31,-0.256075,0.654512,-0.023051,-0.038346,-14.618779,1,1,24.921045924115017,0,0.033661801020888,0.060370631551830874
000959,2016,C31,1.34545,0.736019,0.003773,0.460743,74.243735,1,4,25.567452923405003,1,0.0385421308976378,0.05441265036141732
000960,2002,C32,0.066298,0.482948,0.000543,0.000961,1767.430817,1,3,21.533582761582345,1,0.019933857056415004,0.24239941598825138
000960,2003,C32,0.328309,0.483251,0.019644,0.040397,64.671009,1,3,21.573771035606526,1,0.022263929313009058,0.21338233137346668
000960,2004,C32,0.876423,0.46311,0.128199,0.272634,10.276061,1,4,21.77662418144265,1,0.019612808973390506,0.27652408635985676
000960,2005,C32,0.191358,0.451002,0.094662,0.115542,10.783946,1,2,21.86366293679802,1,0.027166756653957014,0.19208538309870135
000960,2006,C32,0.33098,0.585647,0.054922,0.032457,23.411184,1,1,22.176980665139794,1,0.022951353161102885,0.3027241752659411
000960,2007,C32,0.753935,0.662221,0.106857,0.320146,59.137392,1,1,22.659049403085646,1,0.016427383314484362,0.3472823932312665
000960,2008,C32,0.083077,0.642818,0.003426,0.04647,260.089787,1,0,22.64861944758024,1,0.023483726986852114,0.35222215338737495
000960,2009,C32,-0.219142,0.652889,0.018417,0.048889,152.679168,1,1,22.72495157450467,1,0.020297188423924632,0.28256459765814407
000960,2010,C32,0.295184,0.590758,0.039037,0.804942,73.703785,1,1,23.150818881757676,1,0.016877589140199222,0.3280164993004382
000960,2011,C32,0.385742,0.683981,0.050062,0.127547,23.138091,1,0,23.529365916841922,1,0.01502811696478554,0.33450983025035874
000960,2012,C32,0.266853,0.78013,0.00201,-0.014094,448.412658,1,1,23.87793979738848,1,0.012376737956246867,0.41895736136585227
000960,2013,C32,0.347504,0.687154,-0.057353,0.375057,-9.197396,1,6,23.843759645379503,0,0.023052330684529384,0.28232596424111706
000960,2014,C32,0.192132,0.684656,0.001618,0.004612,536.140021,1,4,23.840407081301468,1,0.026390696135147603,0.27669951299272433
000960,2015,C32,0.189241,0.684501,-0.062616,0.222732,-11.174844,1,1,24.041004492420694,0,0.033553478890616335,0.1384145560932652
000960,2016,C32,0.075609,0.684747,0.008678,0.029174,79.484114,1,4,24.07054114266716,1,0.03152598600459204,0.16704321115797668
000961,2002,C31,0.050208,0.654851,0.016213,0.034749,36.720566,0,3,21.824165635268198,1,0.02523897300789005,0.2558277126919881
000961,2003,C31,0.488274,0.66822,0.007642,0.023024,63.48235,0,3,21.886433101929203,1,0.02656344978388273,0.259526818342602
000961,2004,C31,0.665867,0.695255,0.006326,0.019462,56.712803,0,4,21.990705060413898,1,0.03133735349542257,0.29388846323591505
000961,2005,C31,0.01622,0.69921,0.003836,0.014133,57.883586,0,2,22.017800876770384,1,0.030499642799734668,0.2613583138598138
000961,2006,C31,-0.097703,0.694172,0.006648,0.020937,38.320617,0,1,22.021911387231608,1,0.036949477587930254,0.2783391920858013
000961,2007,C31,0.275236,0.684575,0.007094,0.035468,NA,0,1,22.025867096868573,1,0.037364167325517915,0.27128054009610086
000961,2008,C31,0.001067,0.669872,0.007397,0.02319,53.718504,0,0,22.003232048568485,1,0.038499658693372116,0.27847038392982104
000961,2009,E47,0.633791,0.767117,0.036762,2.362035,30.738946,0,1,23.56472385367949,1,0.005044621971283359,0.6167650764980787
000961,2010,E47,0.607519,0.781472,0.037497,0.321308,17.248679,0,1,23.906966645185147,1,0.0030209255503186893,0.6369560723813762
000961,2011,E47,0.34641,0.794709,0.034428,0.306544,9.899493,0,0,24.236837510025385,1,0.0026328419844807833,0.6723544828412943
000961,2012,E48,0.059476,0.828624,0.026334,0.189682,14.948275,0,1,24.591089958158207,1,0.0037010480086325168,0.6569541072893333
000961,2013,E48,0.405986,0.848865,0.025071,0.200331,5.798419,0,6,24.89937629052327,1,0.002742690315675989,0.6888504569306204
000961,2014,E48,0.189109,0.847284,0.012535,0.307929,17.087193,0,4,25.157413985213985,1,0.0026563050066322714,0.7513576762336607
000961,2015,E48,-0.061602,0.86267,0.004892,0.02671,40.896243,0,1,25.289967513845596,1,0.0030218546815129806,0.74110746003968
000961,2016,E48,0.684116,0.861742,0.004013,0.226241,90.102618,0,4,25.48543977174417,1,0.002443538748717949,0.6892262796923077
000962,2002,C32,-0.658064,0.28531,0.010014,0.015511,206.467877,1,3,21.12429678467995,1,0.02345252787097076,0.48200757713183784
000962,2003,C32,0.061598,0.177925,0.012369,0.016931,157.298068,1,3,21.001103716689673,1,0.031990015229716236,0.40945906207516974
000962,2004,C32,0.307818,0.179071,0.029872,0.024422,65.749551,1,4,21.026627085914825,1,0.03902252657317663,0.41652405665063574
000962,2005,C32,0.026293,0.184091,0.026014,0.041045,45.65072,1,2,21.072986117982847,1,0.04023574582070868,0.4351332140466394
000962,2006,C32,0.22046,0.147172,0.02706,0.016393,64.579453,1,1,21.044990863901024,1,0.04043908240686644,0.40356305246118584
000962,2007,C32,0.258457,0.238877,0.045955,0.050853,NA,1,1,21.20835515655542,1,0.03453896945777225,0.3747012055356681
