stkcd,year,lnfees,opinion_dum,downturn,ind,grev,lev,roa,roegrate,peratio,soe,saction,lnassets,loss,ndts,complex
000008,2012,12.793859310432293,0,1,H61,22.709644,0.118931,0.065155,6.322225,41.626965,0,1,20.2352279676393,1,0.07992521173309616,0.03691618786742782
000008,2013,12.793859310432293,0,1,H61,-0.081551,0.100605,0.036693,0.04208,120.064166,0,6,20.255860350722134,1,0.06966826967704132,0.022662395555333007
000008,2014,13.304684934198283,0,1,H61,0.008977,0.112276,0.011942,0.061688,863.534964,0,4,20.32878227602286,1,0.062323787869670244,0.02167795067935718
000008,2015,13.710150042306449,0,1,C37,3.215999,0.189809,0.089088,3.860129,149.456298,0,1,22.001238272593127,1,0.016756123390029024,0.2930644612986625
000008,2016,13.9108207377686,0,1,C37,0.448569,0.246583,0.09006,1.122543,49.346946,0,4,22.826504056572375,1,0.007567003018686017,0.2745851224571999
000009,2011,13.710150042306449,0,1,S90,0.263767,0.650402,0.034886,0.109429,31.251509,0,0,23.190146785399783,1,0.008888567716773084,0.518988010671618
000009,2002,13.217673557208654,0,0,S90,0.199117,0.691098,0.008521,-0.023557,138.821836,0,3,22.13679522889752,1,0.010390555515355587,0.6172323741125019
000009,2003,13.217673557208654,0,0,S90,0.260156,0.692499,0.008993,0.03198,114.872015,0,3,22.17281926832118,1,0.012870600932601001,0.735000201856929
000009,2004,13.304684934198283,0,0,S90,0.202869,0.663205,0.011861,0.277412,60.072007,0,4,22.32666069786973,1,0.01047866182766048,0.5750088811021216
000009,2010,13.710150042306449,0,0,S90,-0.016092,0.62953,0.050391,0.244119,41.422401,0,1,23.028312678449613,1,0.01002076489807169,0.4522502460111613
000009,2005,13.304684934198283,1,0,S90,0.330944,0.649825,0.023128,0.022625,19.428849,0,2,22.31007525630397,1,0.007893896785402444,0.5206212186272194
000009,2006,13.304684934198283,0,0,S90,0.212431,0.646419,0.030137,0.138397,25.882857,0,1,22.43001597411842,1,0.014971838969759258,0.5579973223178463
000009,2007,13.304684934198283,0,0,S90,-0.217908,0.591281,0.058006,0.224799,45.979647,0,1,22.487876716151508,1,0.011837916549775295,0.3923072748906744
000009,2008,13.710150042306449,0,1,S90,0.484346,0.589999,0.045549,0.045137,15.225709,0,0,22.528893647301025,1,0.01036232271049784,0.4332890835242669
000009,2009,13.710150042306449,0,1,S90,0.130402,0.602092,0.06015,0.196743,29.311318,0,1,22.738436776128605,1,0.010254307363855662,0.32524109809333956
000009,2012,14.22097566607244,0,1,S90,-0.010003,0.643669,0.024626,0.139099,31.235176,0,1,23.301308332492873,1,0.010155750823532383,0.46693727669424284
000009,2013,14.22097566607244,0,1,S90,0.032409,0.628798,0.033166,0.076572,26.688503,0,6,23.33420300252946,1,0.011041938698319773,0.4750378296586412
000009,2014,14.22097566607244,0,1,S90,0.037654,0.628934,0.033352,0.081421,41.250363,0,4,23.412846220994144,1,0.012473811228583745,0.46938314855169366
000009,2015,14.28551418721001,0,1,S90,0.128465,0.638202,0.058826,0.199383,29.603785,0,1,23.619947269468277,1,0.01219278222395362,0.3980169951168804
000009,2016,14.28551418721001,0,1,S90,0.317839,0.623791,0.021113,0.241266,53.082631,0,4,23.79701997029718,1,0.013616427821332414,0.42632204317700595
000010,2002,12.611537753638338,0,0,F52,0.244954,0.522747,0.069576,0.872446,35.00184,0,3,20.292397390580962,1,0.009291456159104974,0.30469177637944617
000010,2006,12.611537753638338,0,0,F52,-0.461383,0.645749,0.038626,0.171591,68.419694,0,1,19.312758371483692,1,0.013020920491056506,0.34504578400557734
000010,2003,12.611537753638338,0,0,F52,0.125067,0.602121,0.049707,0.111824,20.826569,0,3,20.58029715295688,1,0.015752697914440235,0.4983874769091875
000010,2004,12.611537753638338,0,0,F52,0.059653,0.598615,0.011895,0.003413,63.478524,0,4,20.574931991156316,1,0.012289239524563275,0.45153524824234426
000010,2005,12.611537753638338,1,0,F52,-0.254608,0.791249,-0.136006,-0.786784,-5.015347,0,2,19.683258389121505,0,0.011766920310360232,0.4364996965168256
000010,2008,12.429216196844383,0,1,F52,-0.073766,0.646314,0.075179,-0.465314,41.35055,0,0,19.1243061170121,1,0.018012894025605082,0.6275050536905573
000010,2009,12.429216196844383,1,1,F52,0.221573,0.638654,0.044383,0.172035,181.055326,0,1,19.26162354422534,1,0.01797157143446932,0.5827233731191931
000010,2012,12.429216196844383,0,1,C35,0.022329,0.602239,0.015034,0.017131,765.079479,0,1,19.29523169902292,1,0.02748719702275312,0.6901930318007273
000010,2013,13.217673557208654,0,1,C35,0.925853,0.358152,0.004879,5.916742,1183.620987,0,6,20.750676322527728,1,0.006168565856750163,0.4373702477274218
000010,2014,13.458835614025542,0,1,C35,-0.364488,0.314128,-0.082225,-0.163858,-57.777642,0,4,20.505381472333898,0,0.008702959380218254,0.26497689415555353
000010,2015,14.508657738524219,0,1,E48,3.157102,0.57818,0.010854,2.957238,255.201283,0,1,22.367038674176495,1,0.001770784232000476,0.3547249893795063
000010,2016,14.430696197054507,1,1,E48,0.100431,0.543325,0.007756,0.018004,161.927177,0,4,22.305488871506743,1,0.0034372413119594957,0.4508885687868696
000011,2011,13.337474757021274,0,1,K70,0.418244,0.676791,0.080295,0.292622,14.282512,1,0,21.975916888893643,1,0.010058278453386941,0.5387814291208133
000011,2002,12.89921982609012,1,0,S90,-0.235263,0.870435,0.013717,0.091974,84.660579,1,3,21.681841576455035,1,0.01237912627518718,0.6083040570890096
000011,2003,13.122363377404328,1,0,S90,0.381665,0.805425,0.030525,0.403426,28.496552,1,3,21.614127123835868,1,0.013825232273108314,0.6812470275758784
000011,2004,13.122363377404328,1,0,S90,0.228644,0.753737,0.038163,0.195912,22.76216,1,4,21.55745066365142,1,0.011466306967799697,0.6889505888572479
000011,2005,13.217673557208654,1,0,S90,-0.273552,0.637241,0.040485,0.14658,34.114591,1,2,21.306897108481166,1,0.013816429071050788,0.6400290535116121
000011,2006,13.592367006650065,1,0,S90,-0.676227,0.644801,-0.026647,-0.102018,-67.056943,1,1,21.220352403824347,0,0.013980405735366408,0.6866203845786325
000011,2007,13.081541382884074,0,0,S90,0.067436,0.699376,-0.015481,-0.029399,-250.506682,1,1,21.357330382186188,0,0.0138451792583355,0.5520050701682757
000011,2008,13.081541382884074,0,1,S90,0.872351,0.729266,0.004922,0.008335,214.318932,1,0,21.470354603621708,1,0.01700354467088625,0.5790722126888298
000011,2009,13.16158409055761,0,1,S90,0.355917,0.766335,0.039203,0.158935,65.725108,1,1,21.76510244616948,1,0.012389269404695116,0.4666269378539835
000011,2010,13.16158409055761,0,0,K70,0.174845,0.699635,0.060893,0.321216,23.260407,1,1,21.79254589591015,1,0.011963223384568436,0.5643530062870817
000011,2012,13.527828485512494,0,1,K70,0.321415,0.619304,0.099916,0.329689,11.432328,1,1,22.09716011862533,1,0.010336902925844414,0.5875553877005473
000011,2013,13.527828485512494,0,1,K70,-0.130055,0.534334,0.076902,0.199216,15.471972,1,6,22.077360485543974,1,0.01064788018889903,0.5482750698228775
000011,2014,13.527828485512494,0,1,K70,-0.216632,0.465632,0.107651,0.150507,14.246443,1,4,22.07994809174162,1,0.010656422342308569,0.6051721415898176
000011,2015,13.527828485512494,0,1,K70,-0.150603,0.520347,0.037957,0.012368,55.181853,1,1,22.20026056124665,1,0.009012997805973305,0.5719748185986863
000011,2016,13.527828485512494,0,1,K70,0.911239,0.637636,0.06432,0.147816,31.456843,1,4,22.618537536404634,1,0.0062991386323370795,0.39330968845421027
000014,2010,12.948009990259552,0,0,K70,0.059516,0.647874,0.046593,0.146583,23.882254,1,1,21.18684600235041,1,0.005563385544879131,0.6727567311808011
000014,2011,12.948009990259552,0,1,K70,-0.456148,0.663812,0.038165,0.079387,15.291799,1,0,21.309556604663136,1,0.004672641354541007,0.7531058121079274
000014,2002,12.611537753638338,0,0,K70,0.02181,0.668176,0.051546,0.200698,24.214993,1,3,20.35872232874972,1,0.0067282808239787694,0.5962881052695407
000014,2003,13.122363377404328,0,0,K70,-0.378634,0.697302,0.038409,0.129537,20.089957,1,3,20.572399339167987,1,0.0040714522883847255,0.7046964592989375
000014,2004,12.765688433465597,0,0,K70,0.675379,0.750282,0.027178,0.119676,18.257115,1,4,20.877842281551555,1,0.004834765942963031,0.6843940409623742
000014,2005,12.611537753638338,0,0,K70,-0.113992,0.648903,0.028468,0.206478,19.282689,1,2,20.72481618054248,1,0.005676629637991693,0.5109568844697285
000014,2006,12.611537753638338,0,0,K70,-0.237034,0.632946,0.02833,0.072824,33.821696,1,1,20.750664763675065,1,0.00598373927209314,0.7357353461878721
000014,2008,12.948009990259552,0,1,K70,0.678886,0.743529,0.031469,0.16434,34.010655,1,0,21.23442509585001,1,0.004245992283438146,0.7496143891727853
000014,2009,12.948009990259552,0,1,K70,1.223089,0.719721,0.04879,0.141799,37.592128,1,1,21.278260525745445,1,0.004151560903908282,0.6633180113781186
000014,2012,13.199324418540456,0,1,K70,0.053701,0.686526,0.017379,0.048228,51.55861,1,1,21.426612142160256,1,0.004066153844236578,0.7550083331938218
000014,2013,13.199324418540456,0,1,K70,0.338565,0.649425,0.017994,0.047626,58.779415,1,6,21.36127858802748,1,0.005038895188789781,0.7651846599379813
000014,2014,13.199324418540456,0,1,K70,-0.092446,0.676601,0.030408,0.090149,44.335566,1,4,21.52828274485516,1,0.004726388677301275,0.7857266040193722
000014,2015,13.199324418540456,0,1,K70,-0.192651,0.643892,0.024238,0.068541,86.141735,1,1,21.498230300305035,1,0.004376500236411867,0.8363061492614163
000014,2016,13.199324418540456,0,1,K70,0.502267,0.575952,0.014397,0.02801,144.041939,1,4,21.351241972634487,1,0.005276717404315508,0.7413433238315402
000018,2009,12.611537753638338,1,1,C17,-0.413033,0.286865,0.059422,0.096285,124.185363,0,1,19.120397467729845,1,0.019872308238110214,0.016167452571633427
000018,2009,12.611537753638338,1,1,C17,-0.413033,0.286865,0.059422,0.096285,124.185363,1,1,19.120397467729845,1,0.019872308238110214,0.016167452571633427
000018,2010,12.611537753638338,1,0,C17,-0.660179,0.276472,0.011943,-0.013576,552.88452,0,1,19.092259075264035,1,0.01990595129772549,0.005191725546497231
000018,2010,12.611537753638338,1,0,C17,-0.660179,0.276472,0.011943,-0.013576,552.88452,1,1,19.092259075264035,1,0.01990595129772549,0.005191725546497231
000018,2011,12.611537753638338,1,1,C17,0.053403,0.3168,-0.0947,-0.169077,-44.558377,0,0,18.964392409137997,0,0.001446834329320722,0.005266926102606129
000018,2011,12.611537753638338,1,1,C17,0.053403,0.3168,-0.0947,-0.169077,-44.558377,1,0,18.964392409137997,0,0.001446834329320722,0.005266926102606129
000018,2002,12.958525931987527,0,0,C17,0.140953,0.180081,0.003159,0.005667,1539.381635,0,3,19.7462831523954,1,0.03344459333993812,0.3034968610481119
000018,2002,12.958525931987527,0,0,C17,0.140953,0.180081,0.003159,0.005667,1539.381635,1,3,19.7462831523954,1,0.03344459333993812,0.3034968610481119
000018,2003,12.987544298925265,0,0,C17,0.287607,0.201988,0.003992,0.009212,839.854897,0,3,19.782534507098532,1,0.03272933075332745,0.3725222533039479
000018,2003,12.987544298925265,0,0,C17,0.287607,0.201988,0.003992,0.009212,839.854897,1,3,19.782534507098532,1,0.03272933075332745,0.3725222533039479
000018,2004,13.337695861608111,0,0,C17,0.269286,0.352758,0.000908,0.099315,2598.286271,0,4,20.086626526112916,1,0.036854040493447766,0.3395045978927705
000018,2004,13.337695861608111,0,0,C17,0.269286,0.352758,0.000908,0.099315,2598.286271,1,4,20.086626526112916,1,0.036854040493447766,0.3395045978927705
000018,2005,13.257182690303367,0,0,C17,0.029223,0.415455,-0.089839,-0.154423,-17.275785,0,2,20.020775767203244,0,0.040048514353407796,0.3727131572805516
000018,2005,13.257182690303367,0,0,C17,0.029223,0.415455,-0.089839,-0.154423,-17.275785,1,2,20.020775767203244,0,0.040048514353407796,0.3727131572805516
000018,2006,12.89921982609012,0,0,C17,-0.115587,0.325078,0.044029,0.038594,41.561366,0,1,19.914879980848863,1,0.04016360047147976,0.29993126368761225
000018,2006,12.89921982609012,0,0,C17,-0.115587,0.325078,0.044029,0.038594,41.561366,1,1,19.914879980848863,1,0.04016360047147976,0.29993126368761225
000018,2007,12.611537753638338,1,0,C17,-0.569565,0.257033,-0.367843,-0.433129,-11.486191,0,1,19.25120252379817,0,0.040852870012663155,0.07533501427486444
000018,2007,12.611537753638338,1,0,C17,-0.569565,0.257033,-0.367843,-0.433129,-11.486191,1,1,19.25120252379817,0,0.040852870012663155,0.07533501427486444
000018,2008,12.611537753638338,1,1,C17,-0.547341,0.321194,-0.123385,-0.231806,-25.834815,0,0,19.077806114607945,0,0.023314307571021896,0.03243166652318173
000018,2008,12.611537753638338,1,1,C17,-0.547341,0.321194,-0.123385,-0.231806,-25.834815,1,0,19.077806114607945,0,0.023314307571021896,0.03243166652318173
000018,2012,13.217673557208654,1,1,C17,0.126409,0.316993,-0.001437,-0.001655,-4575.093141,0,1,18.963019900946296,0,0.020666529974900316,0.004919973369930774
000018,2012,13.217673557208654,1,1,C17,0.126409,0.316993,-0.001437,-0.001655,-4575.093141,1,1,18.963019900946296,0,0.020666529974900316,0.004919973369930774
000018,2013,13.017002861746503,1,1,C17,1.433291,0.269328,0.045838,0.06046,206.205368,0,6,18.954262212325318,1,0.02569718668942125,0
000018,2013,13.017002861746503,1,1,C17,1.433291,0.269328,0.045838,0.06046,206.205368,1,6,18.954262212325318,1,0.02569718668942125,0
000018,2014,13.017002861746503,1,1,C17,-0.592007,0.297661,0.024159,0.039676,1013.939775,0,4,19.032720385523753,1,0.017160328546577154,0
000018,2014,13.017002861746503,1,1,C17,-0.592007,0.297661,0.024159,0.039676,1013.939775,1,4,19.032720385523753,1,0.017160328546577154,0
000018,2015,14.22097566607244,0,1,C17,363.068296,0.681256,0.107069,8.886494,63.529628,0,1,22.113916402266174,1,0.004098008033216835,0.6274959758712889
000018,2015,14.22097566607244,0,1,C17,363.068296,0.681256,0.107069,8.886494,63.529628,1,1,22.113916402266174,1,0.004098008033216835,0.6274959758712889
000018,2016,14.22097566607244,0,1,E50,0.163237,0.770794,0.078658,0.429458,38.490775,0,4,22.800978254802917,1,0.0035765687540824736,0.5081372653567139
000018,2016,14.22097566607244,0,1,E50,0.163237,0.770794,0.078658,0.429458,38.490775,1,4,22.800978254802917,1,0.0035765687540824736,0.5081372653567139
000019,2002,12.84792653170257,0,0,C15,0.26451,0.362227,0.025504,-0.119241,161.3069,1,3,19.930733298311157,1,0.022443646915429303,0.10449981659912957
000019,2003,12.89921982609012,0,0,C15,-0.197789,0.460485,-0.109794,-0.170481,-22.91546,1,3,19.911135816978334,0,0.01796742833828262,0.2130405907573138
000019,2004,12.89921982609012,0,0,C15,0.043292,0.485979,-0.003827,-0.003499,-581.973532,1,4,19.956037287786557,0,0.011734887021533514,0.20449161672698168
000019,2005,12.89921982609012,0,0,C15,0.258038,0.411281,0.009811,0.08318,192.119823,1,2,19.9002532414468,1,0.019558820769430715,0.23803216294787552
000019,2006,12.989974189358584,0,0,C15,0.258042,0.368205,0.083311,0.146337,26.449559,1,1,19.966209007120856,1,0.01933574855269435,0.34789657173622207
000019,2008,12.765688433465597,0,1,C15,-0.213914,0.279769,0.032027,0.043621,57.825272,1,0,20.09204591702396,1,0.020236967866377825,0.16049188093246874
000019,2009,12.765688433465597,0,1,C15,0.218532,0.413914,-0.017078,-0.046411,-192.338732,1,1,20.250629558117843,0,0.020651441465562807,0.12274072933047435
000019,2010,12.765688433465597,0,0,C15,0.247935,0.433623,0.01402,0.020806,216.435561,1,1,20.305427758362093,1,0.021185324076990492,0.17326614750669142
000019,2011,13.017002861746503,0,1,C15,0.38483,0.162047,0.01121,1.386101,200.860845,1,0,20.78338608217459,1,0.015630148919280697,0.12124021091915586
000019,2007,12.380025952653611,0,0,C15,0.875832,0.215707,0.094813,0.238806,86.361414,1,1,19.964138697516503,1,0.025074948638637795,0.18442251223392464
000019,2012,13.122363377404328,0,1,C15,-0.023379,0.177289,0.064827,0.130686,28.523729,1,1,20.924568274999004,1,0.015424085250823135,0.2525482491175292
000019,2013,13.017002861746503,0,1,C15,0.410336,0.243113,0.035329,0.00548,42.117983,1,6,21.013423782144205,1,0.01738744320718911,0.3084146683399617
000019,2014,13.42984807715229,0,1,C15,-0.160151,0.139418,0.012384,-0.017838,163.901688,1,4,20.867030425859447,1,0.02990587834287588,0.20196361442090618
000019,2015,13.473020249017498,0,1,C15,-0.081215,0.09743,-0.038789,-0.036734,-119.491415,1,1,20.781967441066612,0,0.03436082029543748,0.23741648410000352
000019,2016,13.500799813124575,0,1,C15,-0.19171,0.109292,0.080523,0.096747,81.110318,1,4,20.88754538190081,1,0.03338709688518345,0.17269951272278847
000021,2002,12.765688433465597,0,0,C39,0.576779,0.547199,0.012501,-0.01559,122.56941,1,3,22.341906887887664,1,0.0290244743094934,0.4646291088933434
000021,2003,12.765688433465597,0,0,C39,0.272032,0.42848,0.04719,0.097747,35.820395,1,3,22.20231823870495,1,0.03536089609294717,0.5802572284184431
000021,2006,12.793859310432293,0,0,C39,0.277633,0.220404,0.082693,0.082001,21.47335,1,1,22.104480733903006,1,0.01426165738149505,0.25308164629945695
000021,2007,13.249876697703288,0,0,C39,0.271593,0.322148,0.149108,0.123895,20.822091,1,1,22.361127768192997,1,0.0149678459230727,0.3489788969166386
000021,2008,12.84792653170257,0,1,C39,0.065228,0.2002,0.066797,-0.006443,11.505343,1,0,22.189232288762156,1,0.028417361682203497,0.25442714643315717
000021,2009,12.84792653170257,0,1,C39,-0.038858,0.271815,0.051364,0.14094,42.630451,1,1,22.414890851396144,1,0.04522121738662106,0.2631500792096195
000021,2010,13.142166004700508,0,0,C39,0.549501,0.328237,0.058925,0.132952,43.464787,1,1,22.62036654264645,1,0.04361751388705022,0.318402603663796
000021,2011,13.732128949025222,0,1,C39,-0.103081,0.582013,0.025894,-0.035216,30.743236,1,0,23.058971792350892,1,0.029543865369422398,0.22274382575985305
000021,2004,12.765688433465597,0,0,C39,-0.119403,0.335572,0.054188,0.06158,30.091515,1,4,22.111450354594428,1,0.022790617143638794,0.4444065648410883
000021,2005,12.799399490807907,0,0,C39,0.16441,0.328799,0.075918,0.07688,18.656292,1,2,22.175376649568545,1,0.01128782108668179,0.453777752244803
000021,2012,13.87377946608825,0,1,C39,-0.119743,0.59178,0.000824,-0.038048,735.173827,1,1,23.04382479577716,1,0.029893933759361977,0.20982176328758956
000021,2013,14.28551418721001,0,1,C39,-0.082928,0.638573,0.013291,0.193664,48.895504,1,6,23.342597878716145,1,0.017197078089566543,0.1723814524174702
000021,2014,14.294535869180468,0,1,C39,0.093396,0.649905,0.011396,0.019728,65.794057,1,4,23.39398937281093,1,0.017795969653688997,0.20147034102195607
000021,2015,14.479640789453727,0,1,C39,-0.06582,0.636919,0.012551,0.02899,98.214108,1,1,23.38614538458006,1,0.023109939457018627,0.17120942478742213
000021,2016,14.438235274227674,0,1,C39,-0.01905,0.547908,0.017175,0.017605,62.00918,1,4,23.184338325465077,1,0.04082155830417445,0.2783901095975744
000022,2006,14.0623706358958,0,0,G58,0.073818,0.334285,0.20667,0.006502,12.467997,1,1,22.24701536928079,1,0.05357692705577307,0.05811049900301566
000022,2011,14.774860779298876,0,1,G58,-0.018548,0.372183,0.104811,0.078512,8.989172,1,0,22.601237930704603,1,0.030800994950262773,0.03888203042559323
000022,2007,14.115615150414612,0,0,G58,0.051566,0.423781,0.197259,0.029258,17.319222,1,1,22.420226543873913,1,0.046659732176659904,0.04427702517970693
000022,2008,14.316285845876763,0,1,G58,-0.044698,0.35432,0.178005,0.058206,6.485807,1,0,22.362986182553563,1,0.04342039741247907,0.03366188056184372
000022,2009,14.187074114396758,0,1,G58,-0.234363,0.38121,0.113117,0.027928,16.147501,1,1,22.433069052129973,1,0.038237492475472354,0.04247450074052155
000022,2010,14.334304351379442,0,0,G58,0.187646,0.386159,0.140944,0.113012,10.943146,1,1,22.548167444668938,1,0.03554234840945988,0.03283702267377575
000022,2002,13.609601387843329,0,0,G58,0.552345,0.329107,0.126771,0.137053,15.050115,1,3,21.569832244458603,1,0.043261071293525646,0.06248936617112785
000022,2003,13.6107507356291,0,0,G58,0.418511,0.379385,0.178184,0.275221,14.153677,1,3,21.890850583559786,1,0.03532401872541336,0.06740510862961749
000022,2004,13.84686386562227,0,0,G58,0.48177,0.400362,0.222774,0.279696,14.106607,1,4,22.171858300009905,1,0.0348973144390543,0.06442521659390742
000022,2005,13.981024996441848,0,0,G58,0.142777,0.336324,0.204674,0.189118,9.503148,1,2,22.243602091238245,1,0.04041608489295703,0.05717457914462362
000022,2012,14.457364444136669,0,1,G55,0.044323,0.341554,0.092448,0.087418,10.648866,1,1,22.637409658038656,1,0.030785259705481703,0.04022139582936352
000022,2013,14.515633352260645,0,1,G55,-0.001722,0.35642,0.090953,0.058917,15.836093,1,6,22.717493822995976,1,0.03103208864051322,0.03330754238074585
000022,2014,14.564423516430077,0,1,G55,0.013472,0.297041,0.074188,0.031202,27.163806,1,4,22.659965730082675,1,0.034500865621709384,0.032113287013531853
000022,2015,14.613017753848462,0,1,G55,0.037591,0.243639,0.094258,0.072547,19.064813,1,1,22.656781328181086,1,0.03462491923857857,0.029841430465029146
000022,2016,14.644062375530423,0,1,G55,0.017355,0.148552,0.098986,0.077961,18.317324,1,4,22.61343321487671,1,0.035080738196570135,0.02850337142716117
000023,2002,12.611537753638338,1,0,E47,0.506757,0.677795,0.010637,0.232038,161.902815,0,3,20.404688414903468,1,0.019392383716028055,0.2131282781959424
000023,2003,12.611537753638338,0,0,E47,0.220118,0.665904,0.013518,0.031598,89.859542,0,3,20.399557298027133,1,0.03054339794219452,0.38411347562644615
000023,2004,12.611537753638338,0,0,E47,0.207184,0.659048,0.016532,0.040621,56.176402,0,4,20.419061552164955,1,0.041483470355963774,0.3844154562877973
000023,2005,12.611537753638338,0,0,E47,-0.167004,0.743785,-0.027599,-0.046935,-24.57719,0,2,20.65671225055452,0,0.014359467260563872,0.3943985334734715
000023,2006,12.611537753638338,0,0,E47,0.608888,0.695779,0.035671,0.122407,20.21852,0,1,20.60045067902353,1,0.03367813033705786,0.435157776867954
000023,2007,12.611537753638338,0,0,E47,-0.055705,0.626924,0.017173,0.10815,107.822779,0,1,20.499115556175113,1,0.03989106323783798,0.4648726602547103
000023,2008,12.611537753638338,0,1,E47,-0.143645,0.690112,0.024371,0.012784,24.460058,0,0,20.697390797840256,1,0.02855450882350049,0.5158325361294012
000023,2009,12.611537753638338,0,1,E47,0.45431,0.708031,0.023841,0.039604,55.65478,0,1,20.795791398462843,1,0.03290025358431434,0.5623631434633735
000023,2010,12.611537753638338,0,0,E47,0.178794,0.661815,0.012985,0.011029,89.720727,0,1,20.659816145325447,1,0.03933228902576328,0.5255956134826001
000023,2011,13.017002861746503,0,1,E47,-0.129909,0.684301,0.008956,0.087731,86.911295,0,0,20.812714730194735,1,0.028089547762633008,0.5054251213653903
000023,2012,13.604789526648622,1,1,C30,0.097233,0.665814,0.004437,0.180016,175.774341,0,1,20.921333559612354,1,0.02330323424628966,0.6112210818989424
000023,2013,13.604789526648622,0,1,C30,0.218224,0.691395,0.009222,0.018802,92.484364,0,6,21.019595535664433,1,0.019936856556202313,0.6763970463527952
000023,2014,13.604789526648622,0,1,C30,0.021333,0.711966,0.010689,0.022928,146.433706,0,4,21.111246955678755,1,0.018187056974679598,0.70398148543023
000023,2016,13.604789526648622,0,1,C30,-0.026829,0.699066,0.010279,0.020272,278.502335,0,4,21.137997979147336,1,0.018843084637986705,0.6847012030215419
000026,2002,13.017002861746503,0,0,C35,-0.061746,0.087518,-0.120409,-0.130805,-52.993122,1,3,20.155307786649857,0,0.028012906716349515,0.25855048499889605
000026,2003,13.017002861746503,0,0,C35,0.106146,0.087489,0.007447,0.010913,575.285268,1,3,20.166130089167535,1,0.012514608250989021,0.33459779843394827
000026,2004,13.081541382884074,0,0,C35,0.21967,0.163873,0.003284,0.003771,683.070982,1,4,20.257313664654077,1,0.01630477112502207,0.3882933941374962
000026,2005,12.89921982609012,0,0,C35,0.227344,0.129414,0.025387,0.030824,63.070671,1,2,20.247285256783137,1,0.021928211872170075,0.44883426768804263
000026,2006,13.017002861746503,0,0,C35,0.426748,0.26133,0.042111,0.054247,56.518808,1,1,20.464427068886877,1,0.02045372008986462,0.535300281393912
000026,2007,13.304684934198283,0,0,C35,0.65272,0.37772,0.06782,0.140961,64.64713,1,1,20.767758819537253,1,0.026346303584195558,0.5307709082633606
000026,2009,13.304684934198283,0,1,C35,0.138983,0.517553,0.047722,0.082012,46.057409,1,1,21.144562944274604,1,0.03259367468701055,0.5795279776476637
000026,2011,13.38472764187182,0,1,F52,0.438185,0.518694,0.059734,0.082473,32.307433,1,0,21.786518882367353,1,0.026941223609394008,0.6595142032568162
000026,2010,13.304684934198283,0,0,F52,0.439112,0.471559,0.047478,0.751267,52.786422,1,1,21.61384444884911,1,0.025380430631094658,0.5024704298460221
000026,2008,13.304684934198283,0,1,C35,0.349114,0.528519,0.052294,0.044421,18.59759,1,0,21.088733294697068,1,0.025044461073246368,0.5396022436483102
000026,2012,13.764217263576723,0,1,F52,0.180749,0.564416,0.03621,0.039699,27.235016,1,1,21.925265844087015,1,0.033544020937524774,0.6590135755428927
000026,2013,13.764217263576723,0,1,F52,0.026301,0.56759,0.037797,0.061925,22.60773,1,6,21.99266187465535,1,0.03643639196709709,0.6878349897489368
000026,2014,13.764217263576723,0,1,F52,0.056274,0.552603,0.040492,0.063465,27.958217,1,4,22.020122693225307,1,0.037170336100163605,0.6793920931661342
000026,2015,13.764217263576723,0,1,F52,-0.03537,0.457733,0.03088,0.407185,58.885811,1,1,22.169400993947907,1,0.032887212550086406,0.5645403739625833
000026,2016,13.764217263576723,0,1,F52,-0.053233,0.406989,0.026752,0.031317,54.458104,1,4,22.110783839861227,1,0.036176254403738416,0.5752377376599582
000027,2010,14.28551418721001,0,0,D44,0.094483,0.435322,0.054482,0.046585,13.752503,1,1,24.09297115089702,1,0.044725131442327204,0.09811355272760278
000027,2011,14.543059165241552,0,1,D44,0.15422,0.462982,0.039051,0.030812,13.630035,1,0,24.173541714127154,1,0.04884430691027418,0.10001079489656796
000027,2002,13.260558876155729,0,0,D44,0.14361,0.323409,0.12142,0.169248,7.856758,1,3,22.802010792066152,1,0.09934554597486632,0.06618686799090426
000027,2003,13.287877815881902,0,0,D44,0.254936,0.261103,0.16045,0.215008,7.992841,1,3,22.90867120299427,1,0.0947155762407917,0.0894881709277293
000027,2004,13.321214236149494,0,0,D44,0.216072,0.350574,0.130055,0.108514,7.16237,1,4,23.140760539838094,1,0.08332291400454583,0.11116979729303662
000027,2005,12.154779351142624,0,0,D44,0.182383,0.283939,0.129375,0.087218,5.738675,1,2,23.126706692717555,1,0.051349307824226746,0.13402935172268973
000027,2006,13.687677186454389,0,0,D44,0.005303,0.271202,0.134039,0.03432,6.653516,1,1,23.142819770941422,1,0.052785647723084264,0.14900865005667469
000027,2007,14.962913010801817,0,0,D44,0.491227,0.438178,0.083517,0.681442,27.581038,1,1,23.922683441909797,1,0.04328068322159991,0.0756031894077114
000027,2008,14.897315728316002,0,1,D44,0.027642,0.534477,0.043185,-0.006937,15.384863,1,0,24.10374531428013,1,0.03692429716351016,0.07562862149563908
000027,2009,14.28551418721001,0,1,D44,0.070071,0.481501,0.077726,0.146585,12.886634,1,1,24.132756688648712,1,0.041826883614729166,0.08875120945752413
000027,2012,14.639686000930624,0,1,D44,-0.108329,0.457686,0.035588,0.037107,13.907123,1,1,24.200164602759237,1,0.042555984818627976,0.082708117156
000027,2013,14.639686000930624,0,1,D44,-0.037237,0.435835,0.052823,0.073543,8.3705,1,6,24.2316272655357,1,0.042991219659676935,0.09187732029420718
